family,instance_id,variant,base_instance_id,expected_result,num_vars,num_clauses,cnf_path,orbits_path,metadata_path,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,split,source_manifest_name,source_manifest_path,canonical_source_priority,source_cnf_path,canonical_order_training_v1,canonical_clause_order,formula_equivalence_group,echosat_sampling_group_id,training_priority,valid_orbit_count,valid_orbit_vars,orbit_confidence_mean,orbit_confidence_max,split_cnf_path
tseitin_complete,tseitin_k6_odd_perm1738,perm_seed1738,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1738.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1738.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1738.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1738.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1738.cnf
tseitin_complete,tseitin_k6_odd_perm1739,perm_seed1739,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1739.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1739.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1739.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1739.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1739.cnf
tseitin_complete,tseitin_k6_odd_perm1740,perm_seed1740,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1740.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1740.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1740.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1740.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1740.cnf
tseitin_complete,tseitin_k6_odd_perm1741,perm_seed1741,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1741.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1741.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1741.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1741.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1741.cnf
tseitin_complete,tseitin_k6_odd_perm1742,perm_seed1742,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1742.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1742.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1742.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1742.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1742.cnf
tseitin_complete,tseitin_k6_odd_perm1743,perm_seed1743,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1743.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1743.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1743.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1743.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1743.cnf
tseitin_complete,tseitin_k6_odd_perm1744,perm_seed1744,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1744.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1744.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1744.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1744.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1744.cnf
tseitin_complete,tseitin_k6_odd_perm1745,perm_seed1745,tseitin_k6_odd,UNSATISFIABLE,15,96,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1745.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1745.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1745.metadata.json,event,strong,strong_symmetry,small,k6,main,tseitin_complete:small,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k6_odd_perm1745.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k6_odd,0,2,15,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k6_odd_perm1745.cnf
tseitin_complete,tseitin_k7_even,base,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,base,False,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even.cnf
tseitin_complete,tseitin_k7_even_perm1730,perm_seed1730,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1730.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1730.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1730.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1730.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1730.cnf
tseitin_complete,tseitin_k7_even_perm1731,perm_seed1731,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1731.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1731.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1731.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1731.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1731.cnf
tseitin_complete,tseitin_k7_even_perm1732,perm_seed1732,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1732.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1732.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1732.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1732.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1732.cnf
tseitin_complete,tseitin_k7_even_perm1733,perm_seed1733,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1733.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1733.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1733.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1733.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1733.cnf
tseitin_complete,tseitin_k7_even_perm1734,perm_seed1734,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1734.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1734.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1734.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1734.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1734.cnf
tseitin_complete,tseitin_k7_even_perm1735,perm_seed1735,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1735.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1735.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1735.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1735.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1735.cnf
tseitin_complete,tseitin_k7_even_perm1736,perm_seed1736,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1736.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1736.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1736.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1736.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1736.cnf
tseitin_complete,tseitin_k7_even_perm1737,perm_seed1737,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1737.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1737.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1737.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1737.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1737.cnf
tseitin_complete,tseitin_k7_even_perm1738,perm_seed1738,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1738.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1738.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1738.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1738.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1738.cnf
tseitin_complete,tseitin_k7_even_perm1739,perm_seed1739,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1739.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1739.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1739.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1739.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1739.cnf
tseitin_complete,tseitin_k7_even_perm1740,perm_seed1740,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1740.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1740.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1740.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1740.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1740.cnf
tseitin_complete,tseitin_k7_even_perm1741,perm_seed1741,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1741.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1741.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1741.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1741.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1741.cnf
tseitin_complete,tseitin_k7_even_perm1742,perm_seed1742,tseitin_k7_even,SATISFIABLE,21,224,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1742.cnf,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1742.orbits.json,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1742.metadata.json,event,strong,strong_symmetry,medium,k7,main,tseitin_complete:medium,permutation_variant,True,symmetry GRPO generated ladder; EchoSAT symmetry GRPO v1 canonical order,train,symmetry_grpo_speedup_full,/home/sunshixin/chenchao/my_rlaf/runs/analysis/symmetry_grpo_speedup_full_manifest.csv,1,/home/sunshixin/chenchao/my_rlaf/data/symmetry_grpo_speedup_generated_ladder/tseitin_complete/tseitin_k7_even_perm1742.cnf,True,literal_abs_sign_then_clause_len_lexicographic,,tseitin_k7_even,0,1,21,1.0,1.0,/home/sunshixin/chenchao/my_rlaf/data/echosat_symmetry_grpo_v1_canonical/cnf/tseitin_complete/tseitin_k7_even_perm1742.cnf
